3102,Cursed,和平帆 (Pacifist Sail),Challenge,Always,无法开火;但移动速度+200%;冲刺伤害+500%。,禁止标志,Speedrun,不杀一人通关,,,,
3103,Cursed,重力反转 (Invert Sail),Physics,Interval,每10秒重力/操作方向随机反转一次;伤害+30%。,屏幕翻转,Chaos,晕3D慎用,,,,
3104,Cursed,吸血鬼 (Vampire Engine),Sustain,Always,生命值持续缓慢减少;必须通过杀怪或冲刺撞击回复。,鲜血引擎,Aggressive,不战斗就得死,,,,
3105,Cursed,诅咒之轮 (Cursed Wheel),RNG,Dash,每次冲刺随机触发：满血/暴毙/无敌/定身。,轮盘赌,RNG,欧皇检测器,,,,
3106,Cursed,玻璃大炮 (Glass Cannon),Build,Always,生命上限锁定为1;所有伤害x5。,碎裂玻璃,Hardcore,无伤通关专用,,,,
3107,Cursed,时间诅咒 (Time Curse),Time,Always,现实时间每过1分钟;敌人变强10%;你变强20%。,倒计时时钟,Scaling,拖得越久越强,,,,
3108,Cursed,重量级 (Heavyweight),Stats,Always,无法冲刺;移动极慢;但防御力+80%;免疫击退。,坦克履带,Tank,站桩输出,,,,
3109,Cursed,过敏帆 (Allergy Sail),Debuff,Always,碰到墙壁直接死亡;伤害+100%。,带电外壳,Precision,像走钢丝一样战斗,,,,
3110,Cursed,虚无引擎 (Null Engine),Hardmode,Always,删除所有已装备的星核和棱镜;只能靠冲刺撞击战斗;伤害x10。,黑色空洞,Challenge,返璞归真,,,,
3111,Meta,飞行模式 (Airplane Mode),Stealth,Always,禁用所有网络/联机功能(假定有);但不会被电子敌人发现;静音。,飞机图标,Stealth,免打扰模式,,,,
3112,Meta,省电模式 (Low Power Mode),Sustain,Always,屏幕变暗;特效减少;热量恢复速度+50%;移动速度-10%。,电池图标,Sustain,长续航,,,,
3113,Meta,夜间模式 (Dark Mode),Visual,Always,背景变黑;敌人变亮;所有光属性武器伤害+20%。,月亮图标,Visibility,护眼模式,,,,
3114,Meta,振动帆 (Vibration Sail),Haptic,Always,手柄震动强度x3;震动时对周围敌人造成微量伤害。,波纹特效,Feedback,手麻了,,,,
3115,Meta,宽屏帆 (Ultrawide Sail),Camera,Always,视野(FOV)增加30%;能看到更远处的敌人;但近处细节变小。,宽屏黑边,Range,开图神器,,,,
3116,Element,雷暴帆 (Thunder Sail),AOE,Dash,冲刺结束时在起点和终点各落下一道闪电。,落雷特效,AOE,雷切,,,,
3117,Element,毒雾帆 (Toxic Sail),DoT,Stationary,停止移动时身体向四周持续散发毒气。,绿色烟雾,AreaControl,炼金术士,,,,
3118,Element,岩浆行者 (Magma Walker),Terrain,OnFire,在火焰/岩浆地形上移动速度+100%且免疫火焰伤害。,脚底冒火,Immunity,火海游泳,,,,
3119,Element,冰鞋 (Ice Skates),Physics,Always,摩擦力极低(滑行);移动时在地面留下冰径;敌人踩上去会滑倒。,溜冰动作,Control,优雅的滑行,,,,
3120,Element,风行者 (Wind Walker),Speed,Tailwind,顺风移动加速;逆风移动减速;自带微弱顺风场。,气流特效,Speed,御风而行,,,,
3121,Summon,母舰帆 (Carrier Sail),Summon,Interval,每30秒生产一架微型截击机(最多5架);自动攻击。,航母甲板,Summon,星际争霸体验,,,,
3122,Summon,死灵帆 (Necro Sail),Summon,OnKill,击杀敌人有10%几率复活为友军骷髅船;持续10秒。,绿色鬼火,Summon,亡灵天灾,,,,
3123,Summon,炮塔帆 (Turret Sail),Construct,Stationary > 3s,站立不动3秒后;变形成固定炮台;射程+100%;无法移动。,变形动画,Siege,攻城模式,,,,
3124,Summon,信标帆 (Beacon Sail),Teleport,Active,按下冲刺键放置信标;再次按下传送回信标位置并引爆信标。,传送光柱,Tactical,Sombra信标,,,,
3125,Summon,黑客帝国 (Matrix Sail),BulletTime,Dash,冲刺时周围时间变慢90%;自己速度不变。,绿色代码雨,Evasion,子弹时间,,,,
3126,Weird,醉酒驾驶 (DUI Sail),Control,Always,操作有0.5秒延迟;但全属性+30%;屏幕轻微晃动。,模糊滤镜,Challenge,不要酒驾,,,,
3127,Weird,倒立帆 (Upside Down),Visual,Always,游戏画面垂直翻转;伤害+50%。,翻转UI,Hardcore,治疗颈椎病,,,,
3128,Weird,像素帆 (Pixel Sail),Visual,Always,分辨率降低为64x64;伤害+20%;复古音效。,马赛克滤镜,Retro,FC时代,,,,
3129,Weird,二向箔 (2D Sail),Hitbox,Dash,冲刺时身体变扁(纸片人);只能在X轴移动;免疫Y轴伤害。,压扁动画,Evasion,降维打击,,,,
3130,Weird,隐形墙 (Mime Sail),Barrier,Stationary,假装面前有一堵墙;实际上真的生成一堵空气墙挡子弹。,默剧动作,Defense,无实物表演,,,,
3131,Audio,静音帆 (Silent Sail),Stealth,Always,完全消除移动和冲刺的声音;敌人听觉侦测失效。,声波消除,Stealth,静默杀手,,,,
3132,Audio,音爆帆 (Sonic Boom),AOE,Speed > Max,达到最大速度时产生音爆;震晕周围敌人。,音爆云,Control,突破音障,,,,
3133,Audio,低音炮 (Subwoofer Sail),Knockback,Fire,开火时产生低频震动;轻微击退靠近的敌人。,低音震动,Defense,自带BGM,,,,
3134,Audio,多普勒 (Doppler Shift),Debuff,MoveToward,向敌人高速移动时;敌人受到的伤害频率增加(听觉错觉)。,红移蓝移,DPS,物理学圣剑,,,,
3135,Audio,回声定位 (Sonar Sail),Vision,Interval,每5秒发出声呐波;高亮显示屏幕外的敌人位置。,声呐雷达,Utility,潜艇体验,,,,
3136,Math,正弦帆 (Sine Sail),Movement,Always,自动沿正弦波轨迹前进(无法走直线);闪避率+30%。,波浪轨迹,Evasion,蛇皮走位,,,,
3137,Math,余弦帆 (Cosine Sail),Movement,Always,自动沿余弦波轨迹前进;与正弦帆互补。,波浪轨迹,Evasion,双人配合用,,,,
3138,Math,切线帆 (Tangent Sail),Speed,Corner,切角转弯时速度不减反增;甩尾加速。,几何特效,Racing,极致切弯,,,,
3139,Math,极限帆 (Limit Sail),Stats,Health->0,生命值越接近0;全属性加成越高(极限趋近无穷大)。,微积分符号,Clutch,极限操作,,,,
3140,Math,概率帆 (Probability Sail),RNG,Dash,冲刺有50%几率向前;50%几率向后;冲刺距离x3。,骰子特效,RNG,量子力学,,,,
3141,Bio,心脏帆 (Heart Sail),Sustain,OnBeat,每跳动一下(1秒);回复1点护盾;发出心跳声。,心脏搏动,Sustain,活着的感觉,,,,
3142,Bio,肺叶帆 (Lung Sail),Stamina,Stationary,静止时快速回复冲刺体力(换气);移动时消耗。,呼吸起伏,Stamina,有氧运动,,,,
3143,Bio,肾上腺 (Adrenaline Sail),Speed,Danger,周围敌人越多;移动速度越快;画面越红。,心跳加速,Speed,战斗本能,,,,
3144,Bio,肌肉帆 (Muscle Sail),Melee,Always,船体变大一圈;近战撞击伤害+100%。,肌肉充气,Tank,猛男飞船,,,,
3145,Bio,神经帆 (Neural Sail),Reaction,Incoming,自动闪避致命伤害(有冷却);如同条件反射。,电信号闪烁,Survival,自动驾驶,,,,
3146,Retro,战机帆 (Fighter Sail),Shmup,Always,只能向前开火;只能左右移动(像《沙罗曼蛇》);伤害+100%。,复古战机,Arcade,STG模式,,,,
3147,Retro,坦克帆 (Tank Sail),Control,Always,炮塔和底盘分离控制;坦克式操作(原地转向)。,履带痕迹,Control,坦克大战,,,,
3148,Retro,飞碟帆 (UFO Sail),Movement,Always,惯性极大;可以向任意方向瞬间加速;无法停止。,飞碟音效,Drift,惯性漂移,,,,
3149,Retro,火箭帆 (Rocket Sail),Speed,Input,按住前进键点火加速;松开减速;无法后退。,火箭尾焰,Speed,登月模拟,,,,
3150,Retro,小蜜蜂 (Galaga Sail),Summon,Double,获得一架被俘虏的敌机作为僚机;并排飞行。,像素僚机,Retro,情怀加成,,,,
3151,Dev,报错帆 (Error Sail),Glitch,OnHit,受到伤害时弹出一个假的报错窗口挡住屏幕;敌人被窗口吓跑。,Windows弹窗,Meme,精神攻击,,,,
3152,Dev,未完成帆 (WIP Sail),Visual,Always,船体是一个白色的方块(缺少模型);碰撞体积极小。,写着TODO字样,Hitbox,开发中,,,,
3153,Dev,草图帆 (Sketch Sail),Style,Always,船体变成手绘线条风格;背景变成信纸。,铅笔痕迹,Art,美术在此,,,,
3154,Dev,无敌帆 (God Sail),Cheat,Always,无敌;伤害秒杀;索然无味。,光环,Cheat,测试专用,,,,
3155,Dev,穿墙帆 (Noclip Mode),Cheat,Always,无视所有碰撞;可以飞出地图看风景。,半透明,Exploration,摄影模式,,,,
3156,Endgame,光之翼 (Wings of Light),Final,Always,最终Boss掉落;全属性大幅提升;拥有华丽的光翼特效。,天使翅膀,Reward,通关证明,,,,
3157,Endgame,暗之翼 (Wings of Dark),Final,Always,隐藏Boss掉落;瞬移、吸血、穿墙;堕落的力量。,恶魔翅膀,Reward,魔王降临,,,,
3158,Endgame,星之子 (Star Child),Final,Always,集齐所有星核解锁;发射彩虹弹幕;无视热量。,群星环绕,Ultimate,全收集奖励,,,,
3159,Endgame,时间领主 (Time Lord),Final,Always,集齐所有时钟碎片解锁;可以随意暂停/倒流时间。,时钟光环,God,时间支配者,,,,
3160,Endgame,虚空行者 (Void Walker),Final,Always,通关最高难度解锁;不仅仅是隐身;而是彻底从敌人的感知中消失。,完全透明,Ghost,幽灵特工,,,,
,,,,,,,,,,,,
========== ULTIMATE INTEGRATED SATELLITE LIBRARY (100+ DESIGNS) ==========,,,,,,,,,,,,
ID,Category,Name,Archetype_Ref,Behavior_Type,Effect_Description,Visual_Feedback,Stat_Impact,Design_Note,,,,
4001,Basic,自动机炮 (Auto-Gun),Standard Drone,Floating,自动锁定并射击最近的敌人;伤害较低但射速快。,悬浮的微型机枪,DPS+,新手保姆,,,,
4002,Basic,护盾无人机 (Shield Bot),Defense Drone,Orbit,生成一个小型护盾环绕飞船;抵挡一次伤害后破碎;10秒后再生。,蓝色的能量盾牌,Survival+,防猝死,,,,
4003,Basic,拾荒者 (Loot Bot),Utility,Roaming,自动飞向屏幕内的掉落物(金币/材料)并带回给玩家。,背着袋子的小机器人,Economy+,护肝神器,,,,
4004,Basic,探照灯 (Searchlight),Utility,Fixed_Forward,向飞船前方投射锥形强光;照亮暗区;被照到的敌人命中率降低。,明亮的光柱,Vision+,黑暗关卡必备,,,,
4005,Basic,修理工 (Repair Bot),Heal,Orbit,每当飞船未受伤害超过10秒;每秒回复1点生命值。,绿色的十字光效,Sustain+,续航保证,,,,
4006,Offensive,激光浮游炮 (Laser Bit),Gundam Funnel,Swarm,平时收纳在船身;战斗时飞出;从不同角度折射激光攻击敌人。,浮游炮阵列,DPS+,高达体验,,,,
4007,Offensive,导弹发射架 (Missile Pod),Macross,Shoulder,每隔3秒发射一枚追踪导弹;具有高击退力。,肩部挂载发射器,Control+,自动清杂,,,,
4008,Offensive,近战锯片 (Buzzsaw),Melee,Orbit,一个高速旋转的锯片环绕飞船;对接触的敌人造成持续切割伤害。,火花四溅的锯片,Melee+,防近身,,,,
4009,Offensive,狙击塔 (Sniper Turret),Turret,Stationary,玩家停止移动时自动部署;对远处敌人进行高精度打击。,红外瞄准线,Range+,站桩奖励,,,,
4010,Offensive,喷火器 (Flamer),DoT,Fixed_Rear,向飞船后方持续喷火;防止敌人追击。,尾部火焰,AreaControl,防尾随,,,,
4011,Defensive,点防御系统 (PDS),Anti-Missile,Auto-Aim,自动击落靠近飞船的敌方子弹(有冷却);优先击落爆炸物。,极快的激光拦截,Defense+,主动防御,,,,
4012,Defensive,诱饵投影 (Holo-Decoy),Taunt,Stationary,每隔10秒在原地留下一个全息影像;吸引敌人火力。,闪烁的残影,Survival,转移仇恨,,,,
4013,Defensive,反重力场 (Repulsor),Physics,Aura,在飞船周围形成排斥场;推开靠近的小型敌人和碎片。,空气扭曲,Control+,防撞击,,,,
4014,Defensive,装甲板 (Armor Plate),Passive,Fixed_Side,在飞船两侧生成物理装甲;抵挡侧面伤害;可被破坏。,厚重的金属板,Tank+,侧翼防护,,,,
4015,Defensive,干扰器 (Jammer),Debuff,Aura,周围敌人的射速降低20%;子弹飞行速度降低20%。,电子杂波特效,Defense+,软防御,,,,
4016,Classic,选项 (Option),Gradius,Trail,完全模仿飞船的移动轨迹(延迟跟随);并发射相同的子弹。,橙色的发光球体,DPS x2,经典STG机制,,,,
4017,Classic,原力球 (Force),R-Type,Front/Rear,可以安装在飞船前方(挡子弹/撞击)或后方(防偷袭);可发射。,无敌的能量球,Defense/Offense,攻防一体,,,,
4018,Classic,环绕盾 (Rotating Shield),Gradius,Orbit,两个能量球高速旋转;抵挡子弹;接触造成伤害。,旋转的蓝球,Defense,简单粗暴,,,,
4019,Classic,僚机 (Wingman),1942,Formation,两架小型战机固定在飞船左右;增加火力覆盖范围。,复古小飞机,Spread+,火力面扩大,,,,
4020,Classic,锁链球 (Chain Ball),Einhander,Physics,通过锁链拖拽一个巨大的铁球;利用惯性甩动攻击敌人。,沉重的铁球,Skill,物理操作,,,,
4021,Magic,火精灵 (Fire Wisp),Elemental,Orbit,环绕飞船;周期性向外发射火球;点燃敌人。,燃烧的小精灵,DoT,元素流,,,,
4022,Magic,冰晶 (Ice Shard),Elemental,Trigger,当玩家受到伤害时;自动射向攻击者并将其冻结。,悬浮的冰锥,Control,反击控制,,,,
4023,Magic,雷云 (Thunder Cloud),Elemental,Hover,在飞船头顶悬浮;对附近的敌人降下落雷。,乌云和闪电,AOE,自动打雷,,,,
4024,Magic,毒液瓶 (Poison Vial),Elemental,Trail,在飞船经过的路径上滴落毒液;腐蚀踩到的敌人。,绿色的液滴,AreaControl,炼金术士,,,,
4025,Magic,光之灵 (Light Spirit),Heal,Follow,平时跟随;玩家血量低时牺牲自己回复50%生命(一次性)。,天使光环,Revive,复活币,,,,
4026,Tech,黑客无人机 (Hacker Drone),Control,Target,自动飞向机械类敌人;入侵并使其瘫痪或倒戈。,数据流连接,Control,对机械特攻,,,,
4027,Tech,扫描仪 (Scanner Bot),Info,Passive,显示屏幕外敌人的位置箭头;显示Boss血量数值。,全息UI界面,Info,战术情报,,,,
4028,Tech,矿机 (Miner Bot),Economy,Resource,自动开采场景中的矿石/水晶;无需玩家攻击。,钻头特效,Farming,资源挂机,,,,
4029,Tech,电池包 (Battery Pack),Energy,Passive,增加飞船的热量上限;加快热量冷却速度。,背部电池模块,HeatMgmt,能源挂件,,,,
4030,Tech,超频模块 (Overclocker),Buff,Active,主动激活(按键);消耗伴星能量使飞船射速翻倍;持续5秒。,红色警报灯,Burst,爆发开关,,,,
4031,Summon,蜂巢 (Hive),Carrier,Spawner,内部储存5只微型蜜蜂;死一只补一只;蜜蜂自动攻击。,蜂巢结构,Summon,航母体验,,,,
4032,Summon,死灵书 (Necronomicon),Summon,OnKill,击杀敌人后;有概率召唤一个持续10秒的骷髅兵。,黑色的书本,Summon,亡灵法师,,,,
4033,Summon,史莱姆 (Slime Buddy),Summon,Ground,在地面爬行的史莱姆;攻击地面敌人;可分身。,绿色果冻,Ground,地面控制,,,,
4034,Summon,炮塔套件 (Turret Kit),Construct,Active,允许玩家按键放置一个固定炮台;最多存在3个。,建筑蓝图,Defense,塔防模式,,,,
4035,Summon,镜像 (Mirror Image),Clone,Mimic,生成一个完全同步的幻象;造成50%伤害;承受200%伤害。,半透明分身,DPS+,影分身,,,,
4036,Weird,诅咒娃娃 (Voodoo Doll),Cursed,Passive,每隔10秒对全屏敌人造成伤害;同时扣除玩家1点生命。,插针的娃娃,AOE/SelfDmg,自残流,,,,
4037,Weird,愤怒的小鸟 (Angry Bird),Physics,Launch,按键发射一只鸟;撞击敌人后弹回;物理碰撞伤害。,红色小鸟,Fun,弹射游戏,,,,
4038,Weird,迪斯科球 (Disco Ball),Visual,Orbit,发出绚丽的光线;没有伤害;但会让敌人随着节拍跳舞(定身)。,七彩光芒,Control,强控,,,,
4039,Weird,吸尘器 (Vacuum),Utility,Cone,吸入敌人的子弹并转化为金币;有容量上限。,吸气特效,Economy,吞噬子弹,,,,
4040,Weird,扩音器 (Speaker),Audio,Aura,播放大声的音乐;震退靠近的敌人;BGM替换。,声波纹路,Knockback,噪音攻击,,,,
4041,Original,量子观测者 (Observer),Quantum,Teleport,当你看着它(准星对准)时它不动;你不看它时它瞬移攻击敌人。,诡异的眼球,Burst,哭泣天使,,,,
4042,Original,时间沙漏 (Hourglass),Time,Passive,每过60秒;自动触发一次全屏时间减缓(5秒)。,沙漏图标,Control,周期性爆发,,,,
4043,Original,薛定谔的猫 (Schrodinger's Cat),RNG,Box,每隔10秒打开盒子;50%几率释放毒气;50%几率释放治疗。,盒子,RNG,赌狗伴星,,,,
4044,Original,重力井 (Gravity Well),Physics,Fixed,在飞船后方生成引力;吸附掉落物;同时也轻微吸附敌人。,黑洞特效,Utility,强力吸尘器,,,,
4045,Original,棱镜核心 (Prism Core),Buff,Passive,使所有穿过它的友方子弹分裂成2枚;需调整位置让子弹穿过。,水晶结构,DPS+,位置学,,,,
4046,Original,轨道轰炸信标 (Orbital Beacon),Support,Active,标记鼠标位置;3秒后召唤天基激光打击。,红色激光笔,Burst,呼叫支援,,,,
4047,Original,吸血鬼之牙 (Vampire Fang),Buff,Orbit,环绕的血滴;接触敌人造成伤害并回复飞船1点生命。,鲜血特效,Sustain,近战回血,,,,
4048,Original,美杜莎之首 (Medusa Head),Control,Cone,周期性向前方扇形区域发射石化光线;定身敌人。,石化光效,Control,强控,,,,
4049,Original,回旋镖发射器 (Boomerang Bot),Physics,Auto,自动发射回旋镖;具有穿透效果;接住可缩短冷却。,回旋镖,Skill,自动接球,,,,
4050,Original,弹球台 (Pinball Bumper),Physics,Passive,一个高弹性的圆球;玩家子弹击中它会加速反弹;增加伤害。,霓虹灯柱,Combo,借力打力,,,,
4051,Environment,避雷针 (Lightning Rod),Elemental,Passive,吸引所有的电属性攻击;并将其转化为能量释放冲击波。,电塔,Immunity,雷电免疫,,,,
4052,Environment,潜水钟 (Diving Bell),Buff,Passive,在液体/水下环境中;移动速度不减反增;氧气无限。,气泡特效,Utility,水下专用,,,,
4053,Environment,破冰船 (Ice Breaker),Melee,Front,船头加装撞角;撞碎冰冻的敌人造成3倍伤害。,尖刺撞角,Combo,冰系终结,,,,
4054,Environment,光合作用 (Photosynthesis),Heal,Passive,在明亮区域每秒回血;在黑暗区域停止。,叶片展开,Sustain,光照回血,,,,
4055,Environment,夜视仪 (Night Vision),Vision,Passive,在黑暗关卡中提供全屏视野;并显示隐藏门。,绿色滤镜,Exploration,开图挂,,,,
4056,Combo,连击计数器 (Combo Counter),Buff,Passive,根据当前的连击数(Combo)增加飞船攻击力;断连清零。,数字跳动,Scaling,高手向,,,,
4057,Combo,热能转化器 (Heat Converter),Buff,Passive,当热量超过80%时;伴星自动发射高伤导弹。,蒸汽喷射,Burst,过热奖励,,,,
4058,Combo,护盾电容 (Shield Capacitor),Defense,Passive,当护盾破碎时;释放全屏电磁脉冲(EMP)眩晕敌人。,电爆,Control,破盾反击,,,,
4059,Combo,处决助手 (Executioner),Attack,Auto,自动攻击生命值低于20%的敌人;造成真实伤害。,黑色镰刀,Execute,收割残血,,,,
4060,Combo,弹药库 (Ammo Drum),Buff,Passive,增加实弹类武器的射速;减少换弹时间(如果有)。,弹链挂载,FireRate,实弹专精,,,,
4061,Passive,幸运四叶草 (Lucky Clover),Stats,Passive,全局幸运值+50%;增加暴击率;增加掉宝率。,绿色光环,Loot,玄学,,,,
4062,Passive,重力训练室 (Gravity Chamber),Stats,Passive,飞船重量+100%;抗击退;撞击伤害+50%。,重力波纹,Tank,稳如泰山,,,,
4063,Passive,空气动力翼 (Aero Wing),Stats,Passive,飞船最大速度+20%;加速度+20%。,机翼展开,Speed,竞速组件,,,,
4064,Passive,瞄准计算机 (Aim Assist),Stats,Passive,增加所有武器的自动瞄准角度(+15度)。,准星锁定,Accuracy,手柄辅助,,,,
4065,Passive,消音器 (Silencer),Stats,Passive,大幅降低开火噪音;减少吸引远处敌人的仇恨。,枪口抑制器,Stealth,潜行流,,,,
4066,Active,自爆无人机 (Kamikaze),Attack,Active,按下按键;伴星冲向敌人自爆;造成巨额AOE;随后进入长冷却。,爆炸特效,Burst,战术核弹,,,,
4067,Active,传送信标 (Teleport Beacon),Utility,Active,放置信标;再次按下传送回信标位置。,蓝色光柱,Mobility,Sombra,,,,
4068,Active,时间停止器 (Time Stop),Control,Active,消耗全部热量;停止时间2秒。,灰色滤镜,God,砸瓦鲁多,,,,
4069,Active,黑洞发生器 (Black Hole),Control,Active,发射一个黑洞;吸附敌人;长冷却。,引力塌缩,Control,聚怪,,,,
4070,Active,狂暴注射器 (Stim Pack),Buff,Active,消耗10%生命值;获得5秒的无敌和双倍射速。,红色针剂,Berserk,绝境爆发,,,,
4071,Formation,双子星 (Gemini),Formation,Mirror,在屏幕中心对称位置生成一个分身;与玩家做镜像运动。,镜像分身,Skill,烧脑操作,,,,
4072,Formation,环绕卫星 (Orbital Ring),Formation,Ring,4个小球环绕飞船;接触敌人造成伤害;可挡子弹。,行星环,Defense,绝对领域,,,,
4073,Formation,尾迹炮 (Trail Gun),Formation,Trail,在飞船移动路径上每隔1米放置一个临时炮台;持续3秒。,光点路径,AreaControl,封路,,,,
4074,Formation,三角阵 (Delta Squad),Formation,Triangle,两架僚机与飞船组成三角形;同时开火;激光连接成面。,三角激光,AOE,几何打击,,,,
4075,Formation,护卫舰 (Frigate),Formation,Follow,一艘体型较大的护卫舰缓慢跟随;火力强但移动慢。,大型飞船,Tank,带大哥,,,,
4076,Dev,报错弹窗 (Error Popup),Meme,Block,生成一个Windows报错窗口挡在敌人面前;阻挡视线和子弹。,XP弹窗,Defense,精神污染,,,,
4077,Dev,FPS显示器 (FPS Counter),Meme,Debuff,显示当前的帧数;如果帧数低于60;敌人速度变慢。,黄色数字,Meta,优化差的借口,,,,
4078,Dev,控制台 (Console),Cheat,Active,每隔60秒随机输入一条作弊码(满血/无敌/全屏杀)。,代码行,RNG,官方外挂,,,,
4079,Dev,橡皮擦 (Eraser),Edit,Active,点击敌人将其从游戏中永久删除(仅限本局)。,白色方块,God,降维打击,,,,
4080,Dev,Bug制造机 (Bug Maker),Glitch,Passive,攻击有几率导致敌人模型拉伸/穿模/鬼畜;造成物理伤害。,模型崩坏,Chaos,育碧体验,,,,
4081,Endgame,太阳神 (Helios),God,Orbit,一颗微型恒星环绕飞船;对全屏敌人造成持续燃烧伤害。,太阳,Ultimate,全图挂机,,,,
4082,Endgame,月神 (Selene),God,Orbit,一颗微型月亮;周期性冻结全屏敌人;并回复玩家护盾。,月亮,Control,永恒控制,,,,
4083,Endgame,虚空之眼 (Eye of Void),God,Follow,一只巨大的眼睛;注视哪里;哪里的敌人就会瓦解(真实伤害)。,紫色巨眼,DPS,瞪谁谁死,,,,
4084,Endgame,创世方块 (Genesis Cube),God,Passive,每隔10秒生成一个随机的强力道具(护盾/炸弹/回血)。,发光方块,RNG,无限资源,,,,
4085,Endgame,终焉时钟 (Doomsday Clock),God,Timer,倒计时120秒;倒计时结束时消灭全图所有敌人(包括Boss)。,末日时钟,Win,时间胜利,,,,
4086,Social,弹幕姬 (Chat Bot),Stream,Passive,将Twitch/B站弹幕转化为游戏内的子弹发射。,文字弹幕,Social,直播互动,,,,
4087,Social,点赞机 (Like Bot),Stream,Passive,每收到一个点赞;回复1点生命值。,大拇指,Sustain,求三连,,,,
4088,Social,礼物雨 (Gift Rain),Stream,Active,收到礼物时;在游戏内下起金币雨。,金币特效,Economy,感谢老板,,,,
4089,Social,投票箱 (Vote Box),Stream,Active,观众投票决定下一个房间的Buff或Debuff。,投票UI,Meta,观众折磨,,,,
4090,Social,榜一大哥 (Top Fan),Stream,Summon,召唤一个以榜一观众命名的强力僚机。,金色ID,Summon,氪金力量,,,,
4091,Cursed,背叛者 (Traitor),Cursed,Attack,攻击力极高;但有1%几率向玩家开火。,红色准星,HighRisk,二五仔,,,,
4092,Cursed,贪婪鬼 (Greed Ghost),Cursed,Loot,它会抢走你掉落的一半金币;但每抢走100金币提升你10%伤害。,小偷袋子,Scaling,交保护费,,,,
4093,Cursed,死神 (Reaper),Cursed,Timer,它跟随你;如果你停止移动超过3秒;它会秒杀你。,黑色斗篷,Speedrun,防挂机,,,,
4094,Cursed,噪音制造者 (Noisemaker),Cursed,Debuff,不断发出刺耳噪音;吸引全图敌人仇恨;但伤害+50%。,喇叭,Aggressive,嘲讽全图,,,,
4095,Cursed,吸血泵 (Blood Pump),Cursed,Sustain,每秒扣除1点生命;将造成的伤害10%转化为生命。,心脏,Berserk,吸血鬼模式,,,,
4096,Bio,眼球草 (Eye Plant),Bio,Turret,扔下一颗种子;长成发射眼球激光的植物。,植物,Construct,植物大战僵尸,,,,
4097,Bio,寄生虫 (Parasite),Bio,Debuff,附着在敌人身上;持续吸血并减速;敌人死后寻找新目标。,虫子,DoT,瘟疫,,,,
4098,Bio,孢子云 (Spore Cloud),Bio,Aura,周围环绕毒气孢子;敌人进入中毒;友军进入回血。,绿色烟雾,Support,德鲁伊,,,,
4099,Bio,触手怪 (Tentacle),Bio,Melee,从飞船伸出触手;自动抽打靠近的敌人。,触手,Melee,克苏鲁,,,,
4100,Bio,孵化器 (Hatchery),Bio,Spawner,每隔5秒孵化一只自爆小虫子。,虫卵,Summon,虫族女王,,,,
4101,Physics,牛顿的苹果 (Newton's Apple),Gravity,Orbit,在飞船正下方始终悬挂一个重物;利用摆锤效应砸碎下方的敌人。,红苹果,Physics,物理摆锤,,,,
4102,Physics,引力弹弓 (Slingshot),Gravity,Passive,飞船周围形成引力场;进入范围的子弹会被加速甩出去;像彗星一样。,轨道线,Speed+,借力打力,,,,
4103,Physics,量子纠缠 (Entanglement),Quantum,Link,连接两个随机敌人;一个受伤另一个也受伤;距离越远伤害越高。,量子连线,AOE,隔山打牛,,,,
4104,Physics,热力学第二定律 (Entropy),Thermodynamics,Aura,周围的敌人会随着时间逐渐瓦解(持续掉血);直到变成灰烬。,灰烬特效,DoT,时间就是武器,,,,
4105,Physics,惯性阻尼器 (Inertial Damper),Physics,Passive,飞船刹车瞬间产生反作用力;向前方释放冲击波。,蓝色波纹,Control,急停攻击,,,,
4106,Meta,回收站 (Recycle Bin),System,DragDrop,你可以用鼠标拖拽小怪扔进回收站;直接删除。,垃圾桶图标,Execute,桌面整理,,,,
4107,Meta,进度条 (Progress Bar),System,Charge,头顶出现一个读条;读满(10秒)后全屏秒杀;受伤打断读条。,Loading...,Burst,憋大招,,,,
4108,Meta,弹窗拦截 (AdBlock),System,Defense,自动拦截所有敌人的“投射物”(被视为广告);并弹出“拦截成功”提示。,盾牌图标,Defense,还以此处清净,,,,
4109,Meta,小费罐 (Tip Jar),Economy,Passive,每当你做出精彩操作(如无伤清图);会收到额外金币打赏。,硬币声,Economy,技术变现,,,,
4110,Meta,盗版软件 (Cracked Ware),Glitch,Passive,所有武器伤害+100%;但每分钟有10%几率游戏崩溃(假崩溃;黑屏3秒)。,乱码,HighRisk,富贵险中求,,,,
4111,MiniGame,贪吃蛇 (Snake),Game,Follow,身后跟着一串尾巴;吃掉敌人掉落的能量球变长;尾巴越长伤害越高。,像素蛇,Scaling,战斗中玩游戏,,,,
4112,MiniGame,打砖块 (Breakout),Game,Bouncer,生成一个在屏幕边缘反弹的小球;你必须用飞船去接它;接住反弹伤害翻倍。,弹球,Skill,接球游戏,,,,
4113,MiniGame,俄罗斯方块 (Tetris),Game,Drop,每隔几秒从天而降一个巨大方块;压扁敌人;这也算一种掩体。,四色方块,AOE,压路机,,,,
4114,MiniGame,老虎机 (Slot Machine),Game,RNG,每杀10个怪拉一次杆;777全屏金币;骷髅全屏扣血。,滚动数字,RNG,赌博,,,,
4115,MiniGame,电子宠物 (Tamagotchi),Game,Pet,你必须不断喂它(杀怪掉落食物);不喂它会饿死并扣你血;喂饱了进化。,像素蛋,Quest,养宠模拟器,,,,
